gender,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,is_long_term,avg_monthly_spend,high_value,senior_high_value,tenure_group
Male,0,69,38.39,2648.91,0,1,38.38443703811041,0,0,49-72
Male,0,60,66.46,3987.6,0,1,66.44892517913681,0,0,49-72
Female,0,50,21.37,1068.5,1,1,21.365726854629074,0,0,49-72
Male,1,12,68.17,818.04,1,0,68.11323896752705,0,0,0-12
Male,0,47,25.58,1202.26,0,1,25.574558604552223,0,0,25-48
Male,0,67,117.77,7890.59,0,1,117.75242501119236,1,0,49-72
Male,0,65,99.06,6438.900000000001,0,1,99.04476234425474,1,0,49-72
Female,0,27,69.01,1863.27,0,1,68.98445020362828,0,0,25-48
Female,0,48,28.66,1375.68,0,1,28.654030410331185,0,0,25-48
Male,0,62,79.24,4912.88,0,1,79.22722141590067,0,0,49-72
Male,1,44,95.88,4218.719999999999,0,1,95.85821404226311,1,1,25-48
Male,1,19,39.07,742.33,0,0,39.04944765912678,0,0,13-24
Male,0,59,76.82,4532.379999999999,0,1,76.80698186748008,0,0,49-72
Male,1,8,101.42,811.36,0,0,101.29338327091136,1,1,0-12
Male,0,55,96.82,5325.099999999999,0,1,96.80239956371568,1,0,49-72
Female,0,47,100.3,4714.099999999999,0,1,100.27866411401828,1,0,25-48
Male,0,2,107.93,215.86,0,0,107.39303482587067,1,0,0-12
Female,0,39,113.77,4437.03,0,1,113.74083568315817,1,0,25-48
Female,0,45,60.55,2724.75,1,1,60.53654743390358,0,0,25-48
Male,0,32,76.88,2460.16,0,1,76.85598250546704,0,0,25-48
Female,0,65,99.07,6439.549999999999,0,1,99.05476080602982,1,0,49-72
Female,0,38,89.71,3408.98,0,1,89.68639831623257,0,0,25-48
Female,0,11,119.55,1315.05,0,0,119.44141689373296,1,0,0-12
Female,0,10,21.37,213.7,1,0,21.348651348651348,0,0,0-12
Female,0,59,55.51,3275.09,1,1,55.500593119810205,0,0,49-72
Female,0,55,48.1,2645.5,0,1,48.09125613524814,0,0,49-72
Male,0,20,46.23,924.6,0,0,46.206896551724135,0,0,13-24
Female,0,17,42.25,718.25,0,0,42.22516166960611,0,0,13-24
Female,1,68,90.91,6181.88,1,1,90.89663284811057,1,1,49-72
Female,0,5,28.48,142.4,0,0,28.423153692614772,0,0,0-12
Male,0,60,94.16,5649.599999999999,0,1,94.14430928178636,1,0,49-72
Female,1,23,89.34,2054.82,0,0,89.30117340286832,0,0,13-24
Male,0,46,45.08,2073.68,0,1,45.07020212997174,0,0,25-48
Female,0,52,45.28,2354.56,0,1,45.271293981926554,0,0,49-72
Male,0,10,82.89,828.9,0,0,82.8071928071928,0,0,0-12
Male,1,46,96.22,4426.12,0,1,96.1990871549663,1,1,25-48
Female,0,28,107.65,3014.2000000000003,1,1,107.61156729739379,1,0,25-48
Female,0,43,105.21,4524.03,0,1,105.18553824691932,1,0,25-48
Male,0,26,116.49,3028.74,0,1,116.44521337946942,1,0,25-48
Female,0,55,78.14,4297.7,0,1,78.12579530994364,0,0,49-72
Male,0,48,110.87,5321.76,0,1,110.84690689439701,1,0,25-48
Male,0,29,100.85,2924.65,0,1,100.81523612547397,1,0,25-48
Male,0,27,109.47,2955.69,0,1,109.42947056645686,1,0,25-48
Male,1,18,21.16,380.88,0,0,21.148250971682398,0,0,13-24
Male,0,60,116.59,6995.400000000001,0,1,116.57057157140478,1,0,49-72
Female,0,69,67.35,4647.15,0,1,67.34024054484857,0,0,49-72
Male,1,21,99.82,2096.22,1,0,99.77248929081388,1,1,13-24
Male,0,24,32.72,785.28,0,1,32.706372344856305,0,0,13-24
Female,0,3,59.59,178.77,0,0,59.3920265780731,0,0,0-12
Male,0,62,47.15,2923.3,1,1,47.14239638767941,0,0,49-72
Female,1,2,49.17,98.34,1,0,48.92537313432837,0,0,0-12
Female,0,66,32.33,2133.78,0,1,32.32510225723375,0,0,49-72
Female,0,42,100.58,4224.36,0,1,100.55605808140919,1,0,25-48
Male,1,34,20.92,711.2800000000001,0,1,20.91384886798001,0,0,25-48
Male,0,42,51.25,2152.5,1,1,51.23780052368484,0,0,25-48
Male,1,20,37.44,748.8,1,0,37.42128935532234,0,0,13-24
Female,1,68,78.9,5365.200000000001,0,1,78.88839876488753,0,0,49-72
Male,0,45,45.43,2044.35,1,1,45.4199066874028,0,0,25-48
Female,0,42,45.9,1927.8,1,1,45.88907402999286,0,0,25-48
Male,0,47,68.83,3235.01,1,1,68.81535843437567,0,0,25-48
Female,0,5,85.27,426.35,1,0,85.0998003992016,0,0,0-12
Male,0,49,32.13,1574.37,1,1,32.123444195062234,0,0,49-72
Male,0,37,37.55,1389.35,0,1,37.539854093488245,0,0,25-48
Male,1,34,44.72,1520.48,0,1,44.70685092619818,0,0,25-48
Female,0,70,117.37,8215.9,0,1,117.35323525210683,1,0,49-72
Female,0,18,59.72,1074.96,0,0,59.686840644086615,0,0,13-24
Male,1,19,79.9,1518.1,0,0,79.85796948974223,0,0,13-24
Male,1,40,44.15,1766.0,0,1,44.13896525868533,0,0,25-48
Female,0,17,69.05,1173.85,0,0,69.00940623162845,0,0,13-24
Female,1,60,27.41,1644.6,0,1,27.405432427928677,0,0,49-72
Female,0,42,23.47,985.74,0,1,23.46441323494406,0,0,25-48
Male,1,65,66.87,4346.55,0,1,66.85971389017074,0,0,49-72
Female,0,53,59.87,3173.11,0,1,59.85870590454632,0,0,49-72
Male,0,7,33.69,235.83,0,0,33.64194008559201,0,0,0-12
Female,0,5,88.76,443.8,0,0,88.58283433133734,0,0,0-12
Male,0,24,119.29,2862.96,0,1,119.24031653477716,1,0,13-24
Female,0,28,59.56,1667.68,0,1,59.53873616565512,0,0,25-48
Female,0,62,82.46,5112.52,0,1,82.44670214481536,0,0,49-72
Female,0,17,116.3,1977.1,1,0,116.23162845385066,1,0,13-24
Female,1,20,103.15,2063.0,0,0,103.09845077461269,1,1,13-24
Female,0,3,66.36,199.08,0,0,66.13953488372094,0,0,0-12
Male,0,37,93.75,3468.75,1,1,93.72466900837613,1,0,25-48
Female,0,15,32.81,492.15,0,0,32.78814123917388,0,0,13-24
Female,0,51,71.21,3631.71,0,1,71.1960399921584,0,0,49-72
Female,1,48,47.91,2299.68,0,1,47.90002082899396,0,0,25-48
Male,1,8,36.12,288.96,0,0,36.074906367041194,0,0,0-12
Female,0,13,62.63,814.19,0,0,62.581860107609536,0,0,13-24
Male,0,48,33.1,1588.8000000000002,0,1,33.09310560299938,0,0,25-48
Female,0,3,89.9,269.70000000000005,0,0,89.6013289036545,0,0,0-12
Female,0,65,65.62,4265.3,0,1,65.6099061682818,0,0,49-72
Male,1,31,73.11,2266.41,0,1,73.08642373427925,0,0,25-48
Female,0,26,34.64,900.64,0,1,34.62668204536716,0,0,25-48
Male,0,56,33.98,1902.88,0,1,33.97393322620961,0,0,49-72
Male,0,34,78.34,2663.56,1,1,78.31696559835343,0,0,25-48
Female,0,9,118.5,1066.5,1,0,118.36847946725861,1,0,0-12
Male,1,62,29.63,1837.06,0,1,29.625221738429286,0,0,49-72
Female,0,13,48.57,631.41,0,0,48.532667179093,0,0,13-24
Female,0,69,106.95,7379.55,0,1,106.9345022460513,1,0,49-72
Male,0,41,27.23,1116.43,1,1,27.2233601560595,0,0,25-48
Male,0,1,107.59,107.59,0,0,106.52475247524752,1,0,0-12
Male,0,47,72.43,3404.2100000000005,0,1,72.41459263986387,0,0,25-48
Male,0,4,60.83,243.32,0,0,60.6783042394015,0,0,0-12
Female,0,63,50.97,3211.11,0,1,50.96191080780829,0,0,49-72
Female,0,52,49.71,2584.92,0,1,49.70044222264949,0,0,49-72
Male,0,10,50.58,505.8,1,0,50.52947052947053,0,0,0-12
Female,0,28,108.48,3037.44,1,1,108.4412709746519,1,0,25-48
Female,0,6,92.38,554.28,0,0,92.22628951747087,1,0,0-12
Female,0,27,86.97,2348.19,1,1,86.93780081451314,0,0,25-48
Female,0,12,99.87,1198.44,1,0,99.78684429641966,1,0,0-12
Male,0,62,45.71,2834.02,0,1,45.70262860828899,0,0,49-72
Male,0,52,81.8,4253.599999999999,1,1,81.78427225533551,0,0,49-72
Female,0,48,66.01,3168.4800000000005,0,1,65.99625078108728,0,0,25-48
Male,0,67,98.24,6582.08,1,1,98.22533950156692,1,0,49-72
Male,0,46,50.93,2342.78,0,1,50.91893066724626,0,0,25-48
Male,0,15,84.32,1264.8,0,0,84.26382411725515,0,0,13-24
Female,0,71,108.22,7683.62,1,1,108.20475989297282,1,0,49-72
Female,0,36,60.22,2167.92,0,1,60.2032768675368,0,0,25-48
Female,0,14,26.66,373.24,0,0,26.640970735189153,0,0,13-24
Male,0,3,71.61,214.83,1,0,71.37209302325583,0,0,0-12
Female,1,67,54.6,3658.2,0,1,54.59185196239367,0,0,49-72
Female,0,19,87.22,1657.18,0,0,87.17411888479747,0,0,13-24
Male,0,54,115.1,6215.4,1,1,115.07868913164229,1,0,49-72
Female,0,69,68.56,4730.64,1,1,68.55006520794088,0,0,49-72
Female,0,10,66.62,666.2,0,0,66.55344655344656,0,0,0-12
Male,0,33,85.46,2820.18,0,1,85.43411087549228,0,0,25-48
Male,0,13,30.35,394.55,0,0,30.326671790930057,0,0,13-24
Male,1,51,45.35,2312.85,0,1,45.341109586355614,0,0,49-72
Female,0,32,111.9,3580.8,0,1,111.86504217432054,1,0,25-48
Female,1,24,86.99,2087.76,0,1,86.95376926280717,0,0,13-24
Female,0,35,21.34,746.9,0,1,21.33390459868609,0,0,25-48
Male,0,70,40.46,2832.2000000000003,0,1,40.454220825596344,0,0,49-72
Male,0,40,88.28,3531.2,1,1,88.25793551612097,0,0,25-48
Female,0,54,96.44,5207.76,0,1,96.42214404739863,1,0,49-72
Female,0,44,103.99,4575.56,0,1,103.96637127925473,1,0,25-48
Male,0,62,49.22,3051.64,0,1,49.21206257055314,0,0,49-72
Male,0,68,113.1,7690.799999999999,0,1,113.08337009263342,1,0,49-72
Male,1,33,75.29,2484.57,0,1,75.26719176007272,0,0,25-48
Male,1,56,89.65,5020.400000000001,0,1,89.63399392965543,0,0,49-72
Female,0,36,79.67,2868.12,0,1,79.64787559011386,0,0,25-48
Male,0,54,32.27,1742.5800000000002,0,1,32.26402518052213,0,0,49-72
Female,0,19,116.31,2209.89,1,0,116.2488164124145,1,0,13-24
Female,0,43,32.29,1388.47,0,1,32.28249244361776,0,0,25-48
Female,0,12,45.49,545.88,0,0,45.452123230641135,0,0,0-12
Male,0,11,101.36,1114.96,0,0,101.2679382379655,1,0,0-12
Male,0,70,81.86,5730.2,0,1,81.84830738465932,0,0,49-72
Male,0,12,103.81,1245.72,0,0,103.72356369691924,1,0,0-12
Male,1,41,71.57,2934.37,1,1,71.55254815898562,0,0,25-48
Female,0,25,57.7,1442.5,0,1,57.67692922830867,0,0,25-48
Male,1,3,112.18,336.54,0,0,111.80730897009968,1,1,0-12
Male,0,3,23.63,70.89,0,0,23.551495016611298,0,0,0-12
Female,0,28,105.61,2957.08,0,1,105.57229560871117,1,0,25-48
Male,0,23,43.08,990.84,1,0,43.0612777053455,0,0,13-24
Female,0,48,104.87,5033.76,0,1,104.84815663403458,1,0,25-48
Female,0,67,33.92,2272.6400000000003,0,1,33.914938068944934,0,0,49-72
Female,0,42,78.02,3276.84,0,1,78.0014282313735,0,0,25-48
Female,0,40,108.81,4352.4,0,1,108.78280429892527,1,0,25-48
Female,0,6,67.35,404.1,0,0,67.2379367720466,0,0,0-12
Female,0,20,94.66,1893.2,0,0,94.61269365317341,1,0,13-24
Female,0,11,100.47,1105.17,0,0,100.37874659400546,1,0,0-12
Female,0,27,93.65,2528.55,0,1,93.61532765642355,1,0,25-48
Male,0,21,112.53,2363.13,0,0,112.47643979057591,1,0,13-24
Male,0,13,64.68,840.8400000000001,0,0,64.630284396618,0,0,13-24
Male,0,35,37.31,1305.85,0,1,37.29934304484433,0,0,25-48
Male,1,47,24.78,1164.66,1,1,24.774728781110404,0,0,25-48
Female,0,28,44.65,1250.2,0,1,44.63405926454838,0,0,25-48
Male,0,21,34.32,720.72,1,0,34.303664921465966,0,0,13-24
Female,0,18,75.79,1364.22,1,0,75.74791782343142,0,0,13-24
Male,0,31,38.49,1193.19,0,1,38.47758787487907,0,0,25-48
Male,0,60,23.89,1433.4,0,1,23.88601899683386,0,0,49-72
Male,0,37,23.6,873.2,0,1,23.593623345041884,0,0,25-48
Female,0,21,103.16,2166.36,1,0,103.11089957163256,1,0,13-24
Male,0,14,79.14,1107.96,0,0,79.08351177730194,0,0,13-24
Female,0,60,55.81,3348.6000000000004,0,1,55.800699883352785,0,0,49-72
Female,0,23,109.42,2516.66,0,0,109.37244676227726,1,0,13-24
Male,0,29,27.02,783.58,0,1,27.01068597035505,0,0,25-48
Male,1,47,118.03,5547.41,0,1,118.00489257604765,1,1,25-48
Male,0,30,81.63,2448.9,1,1,81.60279906697767,0,0,25-48
Female,0,38,38.35,1457.3,0,1,38.339910549855304,0,0,25-48
Male,0,27,87.91,2373.57,0,1,87.87745279526102,0,0,25-48
Female,0,15,96.34,1445.1,0,0,96.27581612258494,1,0,13-24
Female,1,59,62.93,3712.87,1,1,62.91933570581257,0,0,49-72
Male,0,3,106.16,318.48,0,0,105.80730897009968,1,0,0-12
Male,1,10,35.07,350.7,0,0,35.03496503496503,0,0,0-12
Female,1,17,47.88,813.96,1,0,47.85185185185185,0,0,13-24
Female,0,11,29.35,322.85,0,0,29.323342415985472,0,0,0-12
Female,0,48,41.09,1972.32,0,1,41.081441366382,0,0,25-48
Male,0,5,43.87,219.35,0,0,43.78243512974052,0,0,0-12
Female,1,69,111.76,7711.44,0,1,111.74380524561656,1,1,49-72
Male,0,64,27.81,1779.84,1,1,27.805655366349004,0,0,49-72
Female,0,14,62.74,878.36,0,0,62.69521770164169,0,0,13-24
Female,0,50,73.24,3662.0,0,1,73.2253549290142,0,0,49-72
Male,0,26,109.87,2856.62,0,1,109.82775855440214,1,0,25-48
Female,0,69,119.77,8264.13,0,1,119.75264454426893,1,0,49-72
Male,0,7,95.34,667.38,1,0,95.2039942938659,1,0,0-12
Male,1,16,117.08,1873.28,0,0,117.00687070580885,1,1,13-24
Female,1,55,98.71,5429.049999999999,0,1,98.69205598982002,1,1,49-72
Male,1,56,116.32,6513.92,1,1,116.29923227995002,1,1,49-72
Male,0,4,90.73,362.92,0,0,90.50374064837906,1,0,0-12
Female,0,48,27.98,1343.04,0,1,27.974172047490107,0,0,25-48
Male,0,17,60.19,1023.23,0,0,60.154614932392704,0,0,13-24
Male,0,36,84.66,3047.76,0,1,84.6364898639267,0,0,25-48
Male,0,70,55.07,3854.9,0,1,55.062133980859876,0,0,49-72
Female,0,38,47.34,1798.92,0,1,47.32754538279401,0,0,25-48
Male,0,62,77.74,4819.88,1,1,77.72746331236898,0,0,49-72
Female,1,48,113.35,5440.799999999999,0,1,113.32639033534679,1,1,25-48
Female,0,10,23.5,235.0,1,0,23.47652347652348,0,0,0-12
Male,0,36,96.92,3489.12,0,1,96.89308525409609,1,0,25-48
Male,0,29,92.27,2675.83,1,1,92.23819372630126,1,0,25-48
Male,0,4,116.4,465.6,1,0,116.10972568578555,1,0,0-12
Female,0,44,113.07,4975.08,1,1,113.04430811179277,1,0,25-48
Male,1,56,96.22,5388.32,0,1,96.20282092483485,1,1,49-72
Male,1,42,72.04,3025.6800000000003,0,1,72.02285170197572,0,0,25-48
Male,1,13,40.43,525.59,0,0,40.3989239046887,0,0,13-24
Male,1,46,74.52,3427.92,1,1,74.5038035209737,0,0,25-48
Male,0,33,96.54,3185.82,0,1,96.51075431687369,1,0,25-48
Female,0,21,109.57,2300.97,0,0,109.51784864350307,1,0,13-24
Female,0,57,98.97,5641.29,0,1,98.952639887739,1,0,49-72
Male,0,69,39.53,2727.57,0,1,39.52427184466019,0,0,49-72
Male,0,70,79.97,5597.9,0,1,79.9585773460934,0,0,49-72
Male,0,67,53.22,3565.74,0,1,53.21205790180569,0,0,49-72
Male,0,48,20.92,1004.16,0,1,20.915642574463654,0,0,25-48
Female,0,33,40.02,1320.66,1,1,40.007876401090584,0,0,25-48
Male,0,36,31.32,1127.52,0,1,31.31130241599556,0,0,25-48
Female,0,33,104.27,3440.91,0,1,104.23841260224175,1,0,25-48
Female,0,31,45.85,1421.35,1,1,45.83521444695259,0,0,25-48
Male,0,21,48.47,1017.87,0,0,48.446930033317464,0,0,13-24
Female,0,27,115.99,3131.73,0,1,115.94705664568677,1,0,25-48
Female,0,62,57.91,3590.42,0,1,57.90066118368006,0,0,49-72
Female,0,26,20.96,544.96,0,1,20.9519415609381,0,0,25-48
Female,0,66,48.38,3193.0800000000004,1,1,48.37267080745342,0,0,49-72
Male,0,12,31.93,383.16,0,0,31.903413821815157,0,0,0-12
Male,0,22,30.28,666.1600000000001,1,0,30.26624261699228,0,0,13-24
Female,0,17,27.75,471.75,0,0,27.7336860670194,0,0,13-24
Male,0,7,79.33,555.31,1,0,79.21683309557774,0,0,0-12
Male,0,68,38.93,2647.24,0,1,38.92427584178797,0,0,49-72
Male,0,37,56.12,2076.44,0,1,56.10483653066739,0,0,25-48
Male,0,38,106.2,4035.6,0,1,106.17205998421468,1,0,25-48
Male,0,11,62.43,686.73,1,0,62.3732970027248,0,0,0-12
Female,0,1,111.57,111.57,1,0,110.46534653465346,1,0,0-12
Male,0,25,69.79,1744.7500000000002,1,1,69.76209516193524,0,0,25-48
Male,0,42,59.88,2514.96,0,1,59.86574625089265,0,0,25-48
Male,0,52,95.04,4942.08,0,1,95.02172659104019,1,0,49-72
Male,0,24,27.32,655.6800000000001,0,1,27.308621407746774,0,0,13-24
Female,0,53,28.95,1534.35,1,1,28.944538766270515,0,0,49-72
Female,0,56,85.2,4771.2,1,1,85.18478843063738,0,0,49-72
Female,0,63,68.69,4327.47,1,1,68.6790985557848,0,0,49-72
Female,0,8,99.04,792.32,0,0,98.91635455680401,1,0,0-12
Male,0,59,111.63,6586.17,0,1,111.61108286731063,1,0,49-72
Female,0,45,58.84,2647.8,0,1,58.8269273494779,0,0,25-48
Male,0,27,79.64,2150.28,0,1,79.61051462421325,0,0,25-48
Male,0,52,70.07,3643.64,1,1,70.05652759084792,0,0,49-72
Male,1,18,118.16,2126.88,1,0,118.09439200444197,1,1,13-24
Male,0,16,103.11,1649.76,0,0,103.04559650218613,1,0,13-24
Male,0,66,111.17,7337.22,0,1,111.15315861233147,1,0,49-72
Female,0,5,45.43,227.15,0,0,45.339321357285435,0,0,0-12
Female,0,3,97.25,291.75,1,0,96.92691029900332,1,0,0-12
Female,0,70,46.55,3258.5,1,1,46.543350949864305,0,0,49-72
Female,0,7,40.87,286.09,0,0,40.81169757489301,0,0,0-12
Male,0,50,114.43,5721.5,1,1,114.40711857628474,1,0,49-72
Female,1,14,21.93,307.02,1,0,21.914346895074946,0,0,13-24
Male,0,38,116.54,4428.52,0,1,116.50933964746122,1,0,25-48
Female,0,47,34.93,1641.71,1,1,34.92256966602851,0,0,25-48
Male,1,33,101.94,3364.02,1,1,101.90911844895487,1,1,25-48
Male,0,43,47.59,2046.37,0,1,47.5789351313648,0,0,25-48
Female,1,29,55.07,1597.03,0,1,55.05101689072733,0,0,25-48
Male,0,57,41.68,2375.76,0,1,41.67268900192949,0,0,49-72
Male,1,5,78.55,392.75,0,0,78.3932135728543,0,0,0-12
Female,0,60,54.81,3288.6000000000004,0,1,54.8008665222463,0,0,49-72
Male,0,70,85.74,6001.799999999999,1,1,85.7277531781174,0,0,49-72
Female,1,2,21.56,43.12,0,0,21.45273631840796,0,0,0-12
Female,0,70,26.44,1850.8,1,1,26.436223396657617,0,0,49-72
Female,0,43,29.97,1288.71,1,1,29.96303185305743,0,0,25-48
Male,0,4,61.9,247.6,0,0,61.74563591022444,0,0,0-12
Male,0,56,101.48,5682.88,0,1,101.46188180682022,1,0,49-72
Male,0,59,108.82,6420.379999999999,0,1,108.8015590577868,1,0,49-72
Female,0,9,44.48,400.32,0,0,44.430632630410656,0,0,0-12
Male,0,3,77.44,232.32,0,0,77.1827242524917,0,0,0-12
Female,0,48,96.84,4648.32,0,1,96.81982920224952,1,0,25-48
Female,0,43,48.88,2101.84,0,1,48.86863520111603,0,0,25-48
Male,0,1,60.9,60.9,0,0,60.29702970297029,0,0,0-12
Female,0,57,72.4,4126.8,0,1,72.38730047360113,0,0,49-72
Male,0,53,33.49,1774.97,1,1,33.4836823240898,0,0,49-72
Male,0,16,22.6,361.6,0,0,22.585883822610867,0,0,13-24
Male,0,51,35.28,1799.28,0,1,35.27308370907665,0,0,49-72
Male,0,55,82.69,4547.95,1,1,82.67496818760226,0,0,49-72
Male,0,1,27.36,27.36,0,0,27.08910891089109,0,0,0-12
Female,0,28,38.97,1091.16,0,1,38.95608711174581,0,0,25-48
Female,1,53,53.79,2850.87,1,1,53.77985285795133,0,0,49-72
Female,0,58,27.79,1611.82,1,1,27.78520944664713,0,0,49-72
Male,0,60,39.17,2350.2000000000003,0,1,39.16347275454092,0,0,49-72
Male,0,59,111.13,6556.67,0,1,111.11116759871209,1,0,49-72
Male,0,22,21.93,482.46,0,0,21.920036347114944,0,0,13-24
Female,1,8,85.34,682.72,1,0,85.23345817727841,0,0,0-12
Male,0,49,58.44,2863.56,1,1,58.42807590287696,0,0,49-72
Female,0,42,87.26,3664.92,0,1,87.23922875505832,0,0,25-48
Female,1,27,78.87,2129.49,0,1,78.84079970381339,0,0,25-48
Male,0,39,42.35,1651.65,0,1,42.339143809279676,0,0,25-48
Male,0,25,104.72,2618.0,0,1,104.6781287485006,1,0,25-48
Female,0,38,69.19,2629.22,0,1,69.1717968955538,0,0,25-48
Male,0,24,102.25,2454.0,1,1,102.20741357767596,1,0,13-24
Female,1,24,60.6,1454.4,1,1,60.57476051645148,0,0,13-24
Male,1,60,118.47,7108.2,0,1,118.45025829028495,1,1,49-72
Male,0,50,97.05,4852.5,0,1,97.03059388122377,1,0,49-72
Female,0,66,116.6,7695.599999999999,0,1,116.58233600969548,1,0,49-72
Male,1,14,71.43,1000.02,0,0,71.37901498929337,0,0,13-24
Female,0,53,67.37,3570.61,0,1,67.35729107715525,0,0,49-72
Male,0,32,95.55,3057.6,1,1,95.52014995313965,1,0,25-48
Female,1,48,108.03,5185.4400000000005,1,1,108.00749843782546,1,1,25-48
Female,0,39,116.41,4539.99,1,1,116.38015893360677,1,0,25-48
Male,0,40,52.46,2098.4,1,1,52.44688827793052,0,0,25-48
Female,0,42,99.87,4194.54,0,1,99.84622708878838,1,0,25-48
Male,1,8,41.06,328.48,1,0,41.00873907615481,0,0,0-12
Male,0,26,74.56,1938.56,1,1,74.53133410226835,0,0,25-48
Male,0,12,37.98,455.76,0,0,37.94837635303914,0,0,0-12
Female,0,43,54.74,2353.82,0,1,54.727272727272734,0,0,25-48
Female,0,51,113.14,5770.14,0,1,113.11782003528721,1,0,49-72
Male,0,63,34.61,2180.43,0,1,34.60450722107602,0,0,49-72
Male,0,49,83.24,4078.76,0,1,83.22301571107938,0,0,49-72
Female,0,27,79.3,2141.1,0,1,79.27064050351721,0,0,25-48
Male,0,9,32.07,288.63,1,0,32.03440621531632,0,0,0-12
Male,1,39,52.6,2051.4,1,1,52.58651627787747,0,0,25-48
Female,0,65,76.3,4959.5,0,1,76.2882633441009,0,0,49-72
Male,1,71,38.72,2749.12,0,1,38.71454724686664,0,0,49-72
Female,0,71,100.06,7104.26,0,1,100.04590902689762,1,0,49-72
Male,0,7,117.22,820.54,1,0,117.0527817403709,1,0,0-12
Female,0,67,41.48,2779.16,0,1,41.47380987912251,0,0,49-72
Male,0,10,38.69,386.9,0,0,38.65134865134865,0,0,0-12
Male,1,71,65.49,4649.79,0,1,65.48077735530207,0,0,49-72
Female,0,53,94.78,5023.34,1,1,94.76212035465007,1,0,49-72
Male,0,57,48.16,2745.12,0,1,48.15155235923522,0,0,49-72
Female,0,27,21.99,593.7299999999999,0,1,21.98185857089966,0,0,25-48
Male,0,54,74.12,4002.480000000001,0,1,74.1062766154416,0,0,49-72
Female,0,4,115.66,462.64,1,0,115.3715710723192,1,0,0-12
Female,0,23,59.13,1359.99,0,0,59.10430247718383,0,0,13-24
Female,0,48,62.01,2976.48,1,1,61.99708394084566,0,0,25-48
Female,0,42,116.89,4909.38,1,1,116.86217567245895,1,0,25-48
Male,0,3,89.46,268.38,0,0,89.16279069767442,0,0,0-12
Male,0,3,91.92,275.76,1,0,91.61461794019934,1,0,0-12
Female,0,28,76.27,2135.56,0,1,76.24277043912888,0,0,25-48
Female,0,63,117.46,7399.98,0,1,117.4413585145215,1,0,49-72
Female,0,31,88.89,2755.59,1,1,88.86133505320865,0,0,25-48
Male,0,10,109.5,1095.0,0,0,109.3906093906094,1,0,0-12
Male,0,49,89.94,4407.06,0,1,89.92164864313406,0,0,49-72
Male,0,21,93.51,1963.71,1,0,93.46549262256067,1,0,13-24
Male,1,53,49.04,2599.12,0,1,49.030748915299,0,0,49-72
Female,0,54,50.35,2718.9,0,1,50.340677652286615,0,0,49-72
Female,0,57,98.3,5603.099999999999,0,1,98.28275741098052,1,0,49-72
Female,1,20,49.67,993.4,0,0,49.64517741129435,0,0,13-24
Male,1,49,76.28,3737.72,0,1,76.26443582942257,0,0,49-72
Male,0,7,44.94,314.58,1,0,44.87589158345221,0,0,0-12
Male,1,29,101.7,2949.3,0,1,101.66494312306101,1,1,25-48
Female,0,48,31.05,1490.4,0,1,31.04353259737555,0,0,25-48
Female,0,13,102.94,1338.22,0,0,102.86087624903921,1,0,13-24
Male,0,3,80.27,240.81,0,0,80.00332225913623,0,0,0-12
Female,0,2,38.69,77.38,0,0,38.49751243781095,0,0,0-12
Male,0,16,74.2,1187.2,0,0,74.15365396627108,0,0,13-24
Male,0,6,48.25,289.5,0,0,48.16971713810317,0,0,0-12
Female,0,45,52.35,2355.75,0,1,52.3383692512775,0,0,25-48
Male,1,71,55.15,3915.65,0,1,55.14223348824109,0,0,49-72
Female,1,5,26.33,131.64999999999998,1,0,26.277445109780437,0,0,0-12
Male,0,56,118.6,6641.599999999999,0,1,118.57882520978396,1,0,49-72
Female,1,71,23.15,1643.65,0,1,23.146739895789324,0,0,49-72
Female,1,32,86.25,2760.0,1,1,86.22305529522025,0,0,25-48
Female,0,49,57.12,2798.88,1,1,57.10834523566619,0,0,49-72
Male,0,13,84.6,1099.8,1,0,84.53497309761721,0,0,13-24
Male,0,30,55.62,1668.6,0,1,55.60146617794068,0,0,25-48
Female,1,25,87.38,2184.5,0,1,87.34506197520992,0,0,25-48
Female,0,60,92.92,5575.2,0,1,92.90451591401433,1,0,49-72
Male,0,59,89.06,5254.54,0,1,89.04490764277242,0,0,49-72
Male,0,28,31.4,879.1999999999999,0,1,31.388789717957867,0,0,25-48
Male,0,58,85.69,4970.02,0,1,85.67522840889502,0,0,49-72
Female,0,20,48.0,960.0,0,0,47.976011994002995,0,0,13-24
Male,0,34,22.88,777.92,1,1,22.87327256689209,0,0,25-48
Male,0,5,61.48,307.4,0,0,61.35728542914171,0,0,0-12
Female,1,60,63.35,3801.0,0,1,63.339443426095656,0,0,49-72
Male,1,43,66.72,2868.96,0,1,66.70448732852826,0,0,25-48
Male,0,57,90.48,5157.360000000001,0,1,90.46412910015788,1,0,49-72
Male,1,57,50.88,2900.1600000000003,0,1,50.87107524995616,0,0,49-72
Female,0,54,51.53,2782.62,0,1,51.52045917422699,0,0,49-72
Female,0,45,26.06,1172.7,1,1,26.054210175516555,0,0,25-48
Female,0,37,88.68,3281.1600000000003,0,1,88.65603890840315,0,0,25-48
Female,1,48,76.78,3685.44,0,1,76.76400749843783,0,0,25-48
Female,1,54,54.94,2966.76,0,1,54.929827809664886,0,0,49-72
Female,0,48,90.52,4344.96,0,1,90.50114559466778,1,0,25-48
Female,1,6,73.74,442.44,0,0,73.61730449251249,0,0,0-12
