customerID,gender,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn
CUST-1851,Male,0,34,78.34,2663.56,Yes
CUST-1852,Female,0,9,118.5,1066.5,Yes
CUST-1853,Male,1,62,29.63,1837.06,No
CUST-1854,Female,0,13,48.57,631.41,No
CUST-1855,Female,0,69,106.95,7379.55,No
CUST-1856,Male,0,41,27.23,1116.43,Yes
CUST-1857,Male,0,1,107.59,107.59,No
CUST-1858,Male,0,47,72.43,3404.2100000000005,No
CUST-1859,Male,0,4,60.83,243.32,No
CUST-1860,Female,0,63,50.97,3211.11,No
CUST-1861,Female,0,52,49.71,2584.92,No
CUST-1862,Male,0,10,50.58,505.79999999999995,Yes
CUST-1863,Female,0,28,108.48,3037.44,Yes
CUST-1864,Female,0,6,92.38,554.28,No
CUST-1865,Female,0,27,86.97,2348.19,Yes
CUST-1866,Female,0,12,99.87,1198.44,Yes
CUST-1867,Male,0,62,45.71,2834.02,No
CUST-1868,Male,0,52,81.8,4253.599999999999,Yes
CUST-1869,Female,0,48,66.01,3168.4800000000005,No
CUST-1870,Male,0,67,98.24,6582.08,Yes
CUST-1871,Male,0,46,50.93,2342.78,No
CUST-1872,Male,0,15,84.32,1264.8,No
CUST-1873,Female,0,71,108.22,7683.62,Yes
CUST-1874,Female,0,36,60.22,2167.92,No
CUST-1875,Female,0,14,26.66,373.24,No
CUST-1876,Male,0,3,71.61,214.82999999999998,Yes
CUST-1877,Female,1,67,54.6,3658.2000000000003,No
CUST-1878,Female,0,19,87.22,1657.18,No
CUST-1879,Male,0,54,115.1,6215.4,Yes
CUST-1880,Female,0,69,68.56,4730.64,Yes
CUST-1881,Female,0,10,66.62,666.2,No
CUST-1882,Male,0,33,85.46,2820.18,No
CUST-1883,Male,0,13,30.35,394.55,No
CUST-1884,Male,1,51,45.35,2312.85,No
CUST-1885,Female,0,32,111.9,3580.8,No
CUST-1886,Female,1,24,86.99,2087.7599999999998,No
CUST-1887,Female,0,35,21.34,746.9,No
CUST-1888,Male,0,70,40.46,2832.2000000000003,No
CUST-1889,Male,0,40,88.28,3531.2,Yes
CUST-1890,Female,0,54,96.44,5207.76,No
CUST-1891,Female,0,44,103.99,4575.5599999999995,No
CUST-1892,Male,0,62,49.22,3051.64,No
CUST-1893,Male,0,68,113.1,7690.799999999999,No
CUST-1894,Male,1,33,75.29,2484.57,No
CUST-1895,Male,1,56,89.65,5020.400000000001,No
CUST-1896,Female,0,36,79.67,2868.12,No
CUST-1897,Male,0,54,32.27,1742.5800000000002,No
CUST-1898,Female,0,19,116.31,2209.89,Yes
CUST-1899,Female,0,43,32.29,1388.47,No
CUST-1900,Female,0,12,45.49,545.88,No
CUST-1901,Male,0,11,101.36,1114.96,No
CUST-1902,Male,0,70,81.86,5730.2,No
CUST-1903,Male,0,12,103.81,1245.72,No
CUST-1904,Male,1,41,71.57,2934.37,Yes
CUST-1905,Female,0,25,57.7,1442.5,No
CUST-1906,Male,1,3,112.18,336.54,No
CUST-1907,Male,0,3,23.63,70.89,No
CUST-1908,Female,0,28,105.61,2957.08,No
CUST-1909,Male,0,23,43.08,990.8399999999999,Yes
CUST-1910,Female,0,48,104.87,5033.76,No
CUST-1911,Female,0,67,33.92,2272.6400000000003,No
CUST-1912,Female,0,42,78.02,3276.8399999999997,No
CUST-1913,Female,0,40,108.81,4352.4,No
CUST-1914,Female,0,6,67.35,404.09999999999997,No
CUST-1915,Female,0,20,94.66,1893.1999999999998,No
CUST-1916,Female,0,11,100.47,1105.17,No
CUST-1917,Female,0,27,93.65,2528.55,No
CUST-1918,Male,0,21,112.53,2363.13,No
CUST-1919,Male,0,13,64.68,840.8400000000001,No
CUST-1920,Male,0,35,37.31,1305.8500000000001,No
CUST-1921,Male,1,47,24.78,1164.66,Yes
CUST-1922,Female,0,28,44.65,1250.2,No
CUST-1923,Male,0,21,34.32,720.72,Yes
CUST-1924,Female,0,18,75.79,1364.22,Yes
CUST-1925,Male,0,31,38.49,1193.19,No
CUST-1926,Male,0,60,23.89,1433.4,No
CUST-1927,Male,0,37,23.6,873.2,No
CUST-1928,Female,0,21,103.16,2166.36,Yes
CUST-1929,Male,0,14,79.14,1107.96,No
CUST-1930,Female,0,60,55.81,3348.6000000000004,No
CUST-1931,Female,0,23,109.42,2516.66,No
CUST-1932,Male,0,29,27.02,783.58,No
CUST-1933,Male,1,47,118.03,5547.41,No
CUST-1934,Male,0,30,81.63,2448.8999999999996,Yes
CUST-1935,Female,0,38,38.35,1457.3,No
CUST-1936,Male,0,27,87.91,2373.5699999999997,No
CUST-1937,Female,0,15,96.34,1445.1000000000001,No
CUST-1938,Female,1,59,62.93,3712.87,Yes
CUST-1939,Male,0,3,106.16,318.48,No
CUST-1940,Male,1,10,35.07,350.7,No
CUST-1941,Female,1,17,47.88,813.96,Yes
CUST-1942,Female,0,11,29.35,322.85,No
CUST-1943,Female,0,48,41.09,1972.3200000000002,No
CUST-1944,Male,0,5,43.87,219.35,No
CUST-1945,Female,1,69,111.76,7711.4400000000005,No
CUST-1946,Male,0,64,27.81,1779.84,Yes
CUST-1947,Female,0,14,62.74,878.36,No
CUST-1948,Female,0,50,73.24,3661.9999999999995,No
CUST-1949,Male,0,26,109.87,2856.62,No
CUST-1950,Female,0,69,119.77,8264.13,No
CUST-1951,Male,0,7,95.34,667.38,Yes
CUST-1952,Male,1,16,117.08,1873.28,No
CUST-1953,Female,1,55,98.71,5429.049999999999,No
CUST-1954,Male,1,56,116.32,6513.92,Yes
CUST-1955,Male,0,4,90.73,362.92,No
CUST-1956,Female,0,48,27.98,1343.04,No
CUST-1957,Male,0,17,60.19,1023.23,No
CUST-1958,Male,0,36,84.66,3047.7599999999998,No
CUST-1959,Male,0,70,55.07,3854.9,No
CUST-1960,Female,0,38,47.34,1798.92,No
CUST-1961,Male,0,62,77.74,4819.88,Yes
CUST-1962,Female,1,48,113.35,5440.799999999999,No
CUST-1963,Female,0,10,23.5,235.0,Yes
CUST-1964,Male,0,36,96.92,3489.12,No
CUST-1965,Male,0,29,92.27,2675.83,Yes
CUST-1966,Male,0,4,116.4,465.6,Yes
CUST-1967,Female,0,44,113.07,4975.08,Yes
CUST-1968,Male,1,56,96.22,5388.32,No
CUST-1969,Male,1,42,72.04,3025.6800000000003,No
CUST-1970,Male,1,13,40.43,525.59,No
CUST-1971,Male,1,46,74.52,3427.9199999999996,Yes
CUST-1972,Male,0,33,96.54,3185.82,No
CUST-1973,Female,0,21,109.57,2300.97,No
CUST-1974,Female,0,57,98.97,5641.29,No
CUST-1975,Male,0,69,39.53,2727.57,No
CUST-1976,Male,0,70,79.97,5597.9,No
CUST-1977,Male,0,67,53.22,3565.74,No
CUST-1978,Male,0,48,20.92,1004.1600000000001,No
CUST-1979,Female,0,33,40.02,1320.66,Yes
CUST-1980,Male,0,36,31.32,1127.52,No
CUST-1981,Female,0,33,104.27,3440.91,No
CUST-1982,Female,0,31,45.85,1421.3500000000001,Yes
CUST-1983,Male,0,21,48.47,1017.87,No
CUST-1984,Female,0,27,115.99,3131.73,No
CUST-1985,Female,0,62,57.91,3590.4199999999996,No
CUST-1986,Female,0,26,20.96,544.96,No
CUST-1987,Female,0,66,48.38,3193.0800000000004,Yes
CUST-1988,Male,0,12,31.93,383.15999999999997,No
CUST-1989,Male,0,22,30.28,666.1600000000001,Yes
CUST-1990,Female,0,17,27.75,471.75,No
CUST-1991,Male,0,7,79.33,555.31,Yes
CUST-1992,Male,0,68,38.93,2647.24,No
CUST-1993,Male,0,37,56.12,2076.44,No
CUST-1994,Male,0,38,106.2,4035.6,No
CUST-1995,Male,0,11,62.43,686.73,Yes
CUST-1996,Female,0,1,111.57,111.57,Yes
CUST-1997,Male,0,25,69.79,1744.7500000000002,Yes
CUST-1998,Male,0,42,59.88,2514.96,No
CUST-1999,Male,0,52,95.04,4942.08,No
CUST-2000,Male,0,24,27.32,655.6800000000001,No
CUST-2001,Female,0,53,28.95,1534.35,Yes
CUST-2002,Female,0,56,85.2,4771.2,Yes
CUST-2003,Female,0,63,68.69,4327.47,Yes
CUST-2004,Female,0,8,99.04,792.32,No
CUST-2005,Male,0,59,111.63,6586.17,No
CUST-2006,Female,0,45,58.84,2647.8,No
CUST-2007,Male,0,27,79.64,2150.28,No
CUST-2008,Male,0,52,70.07,3643.6399999999994,Yes
CUST-2009,Male,1,18,118.16,2126.88,Yes
CUST-2010,Male,0,16,103.11,1649.76,No
CUST-2011,Male,0,66,111.17,7337.22,No
CUST-2012,Female,0,5,45.43,227.15,No
CUST-2013,Female,0,3,97.25,291.75,Yes
CUST-2014,Female,0,70,46.55,3258.5,Yes
CUST-2015,Female,0,7,40.87,286.09,No
CUST-2016,Male,0,50,114.43,5721.5,Yes
CUST-2017,Female,1,14,21.93,307.02,Yes
CUST-2018,Male,0,38,116.54,4428.52,No
CUST-2019,Female,0,47,34.93,1641.71,Yes
CUST-2020,Male,1,33,101.94,3364.02,Yes
CUST-2021,Male,0,43,47.59,2046.3700000000001,No
CUST-2022,Female,1,29,55.07,1597.03,No
CUST-2023,Male,0,57,41.68,2375.7599999999998,No
CUST-2024,Male,1,5,78.55,392.75,No
CUST-2025,Female,0,60,54.81,3288.6000000000004,No
CUST-2026,Male,0,70,85.74,6001.799999999999,Yes
CUST-2027,Female,1,2,21.56,43.12,No
CUST-2028,Female,0,70,26.44,1850.8000000000002,Yes
CUST-2029,Female,0,43,29.97,1288.71,Yes
CUST-2030,Male,0,4,61.9,247.6,No
CUST-2031,Male,0,56,101.48,5682.88,No
CUST-2032,Male,0,59,108.82,6420.379999999999,No
CUST-2033,Female,0,9,44.48,400.32,No
CUST-2034,Male,0,3,77.44,232.32,No
CUST-2035,Female,0,48,96.84,4648.32,No
CUST-2036,Female,0,43,48.88,2101.84,No
CUST-2037,Male,0,1,60.9,60.9,No
CUST-2038,Female,0,57,72.4,4126.8,No
CUST-2039,Male,0,53,33.49,1774.97,Yes
CUST-2040,Male,0,16,22.6,361.6,No
CUST-2041,Male,0,51,35.28,1799.28,No
CUST-2042,Male,0,55,82.69,4547.95,Yes
CUST-2043,Male,0,1,27.36,27.36,No
CUST-2044,Female,0,28,38.97,1091.1599999999999,No
CUST-2045,Female,1,53,53.79,2850.87,Yes
CUST-2046,Female,0,58,27.79,1611.82,Yes
CUST-2047,Male,0,60,39.17,2350.2000000000003,No
CUST-2048,Male,0,59,111.13,6556.67,No
CUST-2049,Male,0,22,21.93,482.46,No
CUST-2050,Female,1,8,85.34,682.72,Yes
CUST-2051,Male,0,49,58.44,2863.56,Yes
CUST-2052,Female,0,42,87.26,3664.92,No
CUST-2053,Female,1,27,78.87,2129.4900000000002,No
CUST-2054,Male,0,39,42.35,1651.65,No
CUST-2055,Male,0,25,104.72,2618.0,No
CUST-2056,Female,0,38,69.19,2629.22,No
CUST-2057,Male,0,24,102.25,2454.0,Yes
CUST-2058,Female,1,24,60.6,1454.4,Yes
CUST-2059,Male,1,60,118.47,7108.2,No
CUST-2060,Male,0,50,97.05,4852.5,No
CUST-2061,Female,0,66,116.6,7695.599999999999,No
CUST-2062,Male,1,14,71.43,1000.0200000000001,No
CUST-2063,Female,0,53,67.37,3570.61,No
CUST-2064,Male,0,32,95.55,3057.6,Yes
CUST-2065,Female,1,48,108.03,5185.4400000000005,Yes
CUST-2066,Female,0,39,116.41,4539.99,Yes
CUST-2067,Male,0,40,52.46,2098.4,Yes
CUST-2068,Female,0,42,99.87,4194.54,No
CUST-2069,Male,1,8,41.06,328.48,Yes
CUST-2070,Male,0,26,74.56,1938.56,Yes
CUST-2071,Male,0,12,37.98,455.76,No
CUST-2072,Female,0,43,54.74,2353.82,No
CUST-2073,Female,0,51,113.14,5770.14,No
CUST-2074,Male,0,63,34.61,2180.43,No
CUST-2075,Male,0,49,83.24,4078.7599999999998,No
CUST-2076,Female,0,27,79.3,2141.1,No
CUST-2077,Male,0,9,32.07,288.63,Yes
CUST-2078,Male,1,39,52.6,2051.4,Yes
CUST-2079,Female,0,65,76.3,4959.5,No
CUST-2080,Male,1,71,38.72,2749.12,No
CUST-2081,Female,0,71,100.06,7104.26,No
CUST-2082,Male,0,7,117.22,820.54,Yes
CUST-2083,Female,0,67,41.48,2779.16,No
CUST-2084,Male,0,10,38.69,386.9,No
CUST-2085,Male,1,71,65.49,4649.79,No
CUST-2086,Female,0,53,94.78,5023.34,Yes
CUST-2087,Male,0,57,48.16,2745.12,No
CUST-2088,Female,0,27,21.99,593.7299999999999,No
CUST-2089,Male,0,54,74.12,4002.4800000000005,No
CUST-2090,Female,0,4,115.66,462.64,Yes
CUST-2091,Female,0,23,59.13,1359.99,No
CUST-2092,Female,0,48,62.01,2976.48,Yes
CUST-2093,Female,0,42,116.89,4909.38,Yes
CUST-2094,Male,0,3,89.46,268.38,No
CUST-2095,Male,0,3,91.92,275.76,Yes
CUST-2096,Female,0,28,76.27,2135.56,No
CUST-2097,Female,0,63,117.46,7399.98,No
CUST-2098,Female,0,31,88.89,2755.59,Yes
CUST-2099,Male,0,10,109.5,1095.0,No
CUST-2100,Male,0,49,89.94,4407.0599999999995,No
CUST-2101,Male,0,21,93.51,1963.71,Yes
CUST-2102,Male,1,53,49.04,2599.12,No
CUST-2103,Female,0,54,50.35,2718.9,No
CUST-2104,Female,0,57,98.3,5603.099999999999,No
CUST-2105,Female,1,20,49.67,993.4000000000001,No
CUST-2106,Male,1,49,76.28,3737.7200000000003,No
CUST-2107,Male,0,7,44.94,314.58,Yes
CUST-2108,Male,1,29,101.7,2949.3,No
CUST-2109,Female,0,48,31.05,1490.4,No
CUST-2110,Female,0,13,102.94,1338.22,No
CUST-2111,Male,0,3,80.27,240.81,No
CUST-2112,Female,0,2,38.69,77.38,No
CUST-2113,Male,0,16,74.2,1187.2,No
CUST-2114,Male,0,6,48.25,289.5,No
CUST-2115,Female,0,45,52.35,2355.75,No
CUST-2116,Male,1,71,55.15,3915.65,No
CUST-2117,Female,1,5,26.33,131.64999999999998,Yes
CUST-2118,Male,0,56,118.6,6641.599999999999,No
CUST-2119,Female,1,71,23.15,1643.6499999999999,No
CUST-2120,Female,1,32,86.25,2760.0,Yes
CUST-2121,Female,0,49,57.12,2798.8799999999997,Yes
CUST-2122,Male,0,13,84.6,1099.8,Yes
CUST-2123,Male,0,30,55.62,1668.6,No
CUST-2124,Female,1,25,87.38,2184.5,No
CUST-2125,Female,0,60,92.92,5575.2,No
CUST-2126,Male,0,59,89.06,5254.54,No
CUST-2127,Male,0,28,31.4,879.1999999999999,No
CUST-2128,Male,0,58,85.69,4970.0199999999995,No
CUST-2129,Female,0,20,48.0,960.0,No
CUST-2130,Male,0,34,22.88,777.92,Yes
CUST-2131,Male,0,5,61.48,307.4,No
CUST-2132,Female,1,60,63.35,3801.0,No
CUST-2133,Male,1,43,66.72,2868.96,No
CUST-2134,Male,0,57,90.48,5157.360000000001,No
CUST-2135,Male,1,57,50.88,2900.1600000000003,No
CUST-2136,Female,0,54,51.53,2782.62,No
CUST-2137,Female,0,45,26.06,1172.7,Yes
CUST-2138,Female,0,37,88.68,3281.1600000000003,No
CUST-2139,Female,1,48,76.78,3685.44,No
CUST-2140,Female,1,54,54.94,2966.7599999999998,No
CUST-2141,Female,0,48,90.52,4344.96,No
CUST-2142,Female,1,6,73.74,442.43999999999994,No
CUST-2143,Male,0,34,66.92,2275.28,No
CUST-2144,Male,0,63,71.13,4481.19,Yes
CUST-2145,Female,0,48,83.63,4014.24,Yes
CUST-2146,Male,0,23,86.0,1978.0,No
CUST-2147,Male,0,13,48.9,635.6999999999999,No
CUST-2148,Female,1,47,34.07,1601.29,Yes
CUST-2149,Male,0,44,35.66,1569.04,No
CUST-2150,Male,0,32,83.94,2686.08,No
CUST-2151,Male,0,26,107.29,2789.54,No
CUST-2152,Male,0,53,60.95,3230.3500000000004,Yes
CUST-2153,Male,1,14,36.95,517.3000000000001,Yes
CUST-2154,Female,0,52,95.66,4974.32,No
CUST-2155,Female,0,36,103.25,3717.0,Yes
CUST-2156,Female,1,8,108.06,864.48,No
CUST-2157,Male,0,40,80.68,3227.2000000000003,Yes
CUST-2158,Female,0,22,106.07,2333.54,Yes
CUST-2159,Male,0,16,21.54,344.64,Yes
CUST-2160,Male,0,60,30.72,1843.1999999999998,No
CUST-2161,Male,0,60,29.26,1755.6000000000001,No
CUST-2162,Male,0,10,91.26,912.6,No
CUST-2163,Female,1,25,26.96,674.0,Yes
CUST-2164,Female,1,31,69.64,2158.84,No
CUST-2165,Male,0,21,67.27,1412.6699999999998,No
CUST-2166,Female,0,33,51.07,1685.31,Yes
CUST-2167,Male,1,31,107.04,3318.2400000000002,No
CUST-2168,Female,0,21,37.04,777.84,Yes
CUST-2169,Female,0,36,55.25,1989.0,No
CUST-2170,Male,0,65,97.42,6332.3,No
CUST-2171,Female,1,4,23.04,92.16,No
CUST-2172,Male,0,68,87.3,5936.4,Yes
CUST-2173,Female,0,4,101.64,406.56,No
CUST-2174,Male,0,9,113.23,1019.07,Yes
CUST-2175,Male,1,30,107.63,3228.8999999999996,No
CUST-2176,Female,0,45,51.94,2337.2999999999997,No
CUST-2177,Female,1,4,78.64,314.56,Yes
CUST-2178,Male,0,69,27.73,1913.3700000000001,No
CUST-2179,Female,0,23,45.79,1053.17,No
CUST-2180,Female,0,16,29.42,470.72,No
CUST-2181,Male,0,22,51.52,1133.44,No
CUST-2182,Male,1,48,107.52,5160.96,No
CUST-2183,Female,0,62,54.72,3392.64,No
CUST-2184,Male,0,60,76.19,4571.4,No
CUST-2185,Male,0,5,63.34,316.70000000000005,No
CUST-2186,Male,0,7,65.89,461.23,No
CUST-2187,Female,0,51,116.96,5964.96,No
CUST-2188,Female,0,65,49.62,3225.2999999999997,Yes
CUST-2189,Male,1,9,82.73,744.57,No
CUST-2190,Female,0,45,62.01,2790.45,No
CUST-2191,Male,0,47,26.11,1227.17,No
CUST-2192,Female,0,67,68.93,4618.31,No
CUST-2193,Male,0,24,101.33,2431.92,No
CUST-2194,Male,0,10,29.88,298.8,No
CUST-2195,Female,1,48,26.96,1294.08,No
CUST-2196,Male,0,35,35.36,1237.6,Yes
CUST-2197,Female,0,54,96.44,5207.76,No
CUST-2198,Female,0,71,92.4,6560.400000000001,No
CUST-2199,Male,1,16,76.5,1224.0,Yes
CUST-2200,Male,0,53,66.82,3541.4599999999996,Yes
CUST-2201,Female,0,40,108.83,4353.2,No
CUST-2202,Male,0,20,96.67,1933.4,No
CUST-2203,Male,0,69,101.19,6982.11,Yes
CUST-2204,Male,0,45,101.33,4559.85,No
CUST-2205,Male,0,6,84.27,505.62,No
CUST-2206,Male,0,69,65.8,4540.2,No
CUST-2207,Female,0,49,106.47,5217.03,No
CUST-2208,Female,1,39,112.6,4391.4,No
CUST-2209,Male,0,2,22.38,44.76,No
CUST-2210,Male,0,39,25.16,981.24,Yes
CUST-2211,Male,0,21,115.87,2433.27,No
CUST-2212,Female,0,40,47.72,1908.8,No
CUST-2213,Male,0,54,107.34,5796.360000000001,Yes
CUST-2214,Female,0,12,58.88,706.5600000000001,No
CUST-2215,Female,0,37,31.91,1180.67,Yes
CUST-2216,Female,0,38,28.04,1065.52,No
CUST-2217,Male,1,15,35.65,534.75,No
CUST-2218,Female,0,7,44.99,314.93,No
CUST-2219,Male,1,50,68.85,3442.4999999999995,Yes
CUST-2220,Female,0,65,90.15,5859.75,Yes
CUST-2221,Male,0,67,118.64,7948.88,No
CUST-2222,Female,0,44,64.15,2822.6000000000004,No
CUST-2223,Male,0,31,71.82,2226.4199999999996,No
CUST-2224,Female,0,43,72.18,3103.7400000000002,No
CUST-2225,Male,0,48,73.94,3549.12,Yes
CUST-2226,Male,1,61,71.77,4377.969999999999,No
CUST-2227,Male,1,10,20.88,208.79999999999998,No
CUST-2228,Male,0,29,20.17,584.9300000000001,Yes
CUST-2229,Female,0,48,29.77,1428.96,No
CUST-2230,Female,0,62,30.16,1869.92,No
CUST-2231,Male,0,13,90.49,1176.37,Yes
CUST-2232,Female,0,44,40.49,1781.5600000000002,No
CUST-2233,Male,1,47,109.47,5145.09,No
CUST-2234,Male,0,64,112.86,7223.04,No
CUST-2235,Female,0,53,117.59,6232.27,No
CUST-2236,Male,0,44,113.91,5012.04,No
CUST-2237,Male,0,28,47.19,1321.32,Yes
CUST-2238,Female,0,2,70.98,141.96,No
CUST-2239,Male,0,57,37.55,2140.35,No
CUST-2240,Male,0,57,100.62,5735.34,No
CUST-2241,Male,0,34,108.84,3700.56,Yes
CUST-2242,Male,0,58,105.13,6097.54,No
CUST-2243,Female,1,52,63.34,3293.6800000000003,No
CUST-2244,Female,0,29,95.87,2780.23,No
CUST-2245,Female,0,35,29.76,1041.6000000000001,No
CUST-2246,Male,0,48,24.02,1152.96,No
CUST-2247,Male,0,33,95.32,3145.56,Yes
CUST-2248,Female,0,9,62.54,562.86,No
CUST-2249,Male,1,48,119.55,5738.4,No
CUST-2250,Male,0,67,29.73,1991.91,No
CUST-2251,Male,0,36,105.56,3800.16,No
CUST-2252,Male,0,71,68.0,4828.0,No
CUST-2253,Female,0,44,102.72,4519.68,No
CUST-2254,Female,1,60,101.71,6102.599999999999,Yes
CUST-2255,Female,1,63,111.6,7030.799999999999,No
CUST-2256,Male,0,5,49.79,248.95,No
CUST-2257,Female,0,40,114.98,4599.2,Yes
CUST-2258,Female,0,19,35.17,668.23,Yes
CUST-2259,Male,1,47,28.2,1325.3999999999999,Yes
CUST-2260,Male,0,65,63.16,4105.4,No
CUST-2261,Female,1,67,102.83,6889.61,No
CUST-2262,Female,0,18,67.34,1212.1200000000001,Yes
CUST-2263,Female,0,50,102.93,5146.5,Yes
CUST-2264,Female,0,30,92.97,2789.1,No
CUST-2265,Male,1,66,40.94,2702.04,No
CUST-2266,Female,1,5,114.89,574.45,Yes
CUST-2267,Female,0,42,26.08,1095.36,No
CUST-2268,Male,0,5,109.83,549.15,No
CUST-2269,Female,0,50,50.44,2522.0,No
CUST-2270,Male,0,58,70.01,4060.5800000000004,No
CUST-2271,Male,0,8,62.24,497.92,No
CUST-2272,Male,0,31,37.18,1152.58,Yes
CUST-2273,Female,1,12,55.81,669.72,Yes
CUST-2274,Female,0,21,39.29,825.09,No
CUST-2275,Male,1,62,40.39,2504.18,No
CUST-2276,Female,0,33,38.71,1277.43,No
CUST-2277,Female,0,26,68.9,1791.4,No
CUST-2278,Male,0,40,99.79,3991.6000000000004,Yes
CUST-2279,Male,0,65,76.9,4998.5,No
CUST-2280,Female,0,59,109.32,6449.879999999999,No
CUST-2281,Male,0,15,83.65,1254.75,No
CUST-2282,Female,0,1,88.93,88.93,No
CUST-2283,Female,0,11,86.76,954.36,No
CUST-2284,Female,0,55,64.95,3572.25,No
CUST-2285,Female,0,2,88.93,177.86,No
CUST-2286,Male,1,65,26.97,1753.05,No
CUST-2287,Male,1,44,105.99,4663.5599999999995,Yes
CUST-2288,Male,0,16,97.78,1564.48,No
CUST-2289,Male,0,22,44.52,979.44,No
CUST-2290,Female,0,18,96.8,1742.3999999999999,No
CUST-2291,Female,1,47,21.26,999.22,No
CUST-2292,Male,0,30,41.72,1251.6,No
CUST-2293,Female,0,10,26.51,265.1,No
CUST-2294,Female,0,58,98.02,5685.16,No
CUST-2295,Female,0,62,95.59,5926.58,Yes
CUST-2296,Male,0,6,101.36,608.16,No
CUST-2297,Male,0,67,20.45,1370.1499999999999,No
CUST-2298,Male,0,41,70.12,2874.92,No
CUST-2299,Female,0,43,90.48,3890.6400000000003,No
CUST-2300,Male,0,18,35.54,639.72,No
CUST-2301,Male,0,58,84.98,4928.84,No
CUST-2302,Male,1,60,28.41,1704.6,No
CUST-2303,Male,0,27,38.13,1029.51,Yes
CUST-2304,Male,1,68,67.58,4595.44,No
CUST-2305,Male,0,22,85.36,1877.92,No
CUST-2306,Female,0,24,34.59,830.1600000000001,No
CUST-2307,Female,1,40,38.52,1540.8000000000002,Yes
CUST-2308,Male,0,66,40.44,2669.04,No
CUST-2309,Male,1,40,43.87,1754.8,No
CUST-2310,Female,0,6,42.66,255.95999999999998,No
CUST-2311,Female,1,18,59.51,1071.18,No
CUST-2312,Male,0,30,85.38,2561.3999999999996,Yes
CUST-2313,Male,0,21,63.8,1339.8,No
CUST-2314,Male,0,62,97.6,6051.2,No
CUST-2315,Male,1,10,91.93,919.3000000000001,No
CUST-2316,Female,1,13,32.65,424.45,Yes
CUST-2317,Male,1,9,24.88,223.92,No
CUST-2318,Male,1,68,107.79,7329.72,No
CUST-2319,Male,0,39,27.98,1091.22,No
CUST-2320,Male,0,24,34.83,835.92,No
CUST-2321,Female,0,34,22.21,755.14,No
CUST-2322,Female,0,61,82.83,5052.63,No
CUST-2323,Female,0,41,78.24,3207.8399999999997,Yes
CUST-2324,Male,0,5,118.69,593.45,Yes
CUST-2325,Male,0,50,108.69,5434.5,No
CUST-2326,Female,0,4,61.08,244.32,Yes
CUST-2327,Male,0,51,57.16,2915.16,No
CUST-2328,Male,0,52,49.69,2583.88,Yes
CUST-2329,Female,0,39,35.24,1374.3600000000001,No
CUST-2330,Female,0,8,33.81,270.48,Yes
CUST-2331,Female,0,45,33.23,1495.35,No
CUST-2332,Female,0,28,31.41,879.48,No
CUST-2333,Male,0,27,44.05,1189.35,No
CUST-2334,Male,0,65,50.67,3293.55,No
CUST-2335,Female,0,34,116.16,3949.44,No
CUST-2336,Male,0,62,77.85,4826.7,No
CUST-2337,Female,0,62,118.76,7363.12,No
CUST-2338,Female,0,38,57.25,2175.5,No
CUST-2339,Male,0,26,65.76,1709.7600000000002,No
CUST-2340,Female,1,24,52.46,1259.04,No
CUST-2341,Male,1,39,38.29,1493.31,No
CUST-2342,Male,0,21,34.32,720.72,No
CUST-2343,Male,0,47,114.51,5381.97,No
CUST-2344,Male,0,48,118.68,5696.64,Yes
CUST-2345,Female,0,13,24.49,318.37,No
CUST-2346,Male,1,3,35.03,105.09,Yes
CUST-2347,Female,0,32,62.35,1995.2,No
CUST-2348,Female,0,35,38.63,1352.0500000000002,No
CUST-2349,Female,0,19,56.39,1071.41,No
CUST-2350,Female,1,14,32.91,460.73999999999995,Yes
CUST-2351,Male,0,48,65.65,3151.2000000000003,Yes
CUST-2352,Male,0,68,47.17,3207.56,Yes
CUST-2353,Female,0,45,55.19,2483.5499999999997,No
CUST-2354,Female,0,19,29.43,559.17,No
CUST-2355,Male,0,64,62.81,4019.84,No
CUST-2356,Female,0,66,118.33,7809.78,No
CUST-2357,Male,1,66,52.88,3490.0800000000004,No
CUST-2358,Female,1,45,107.64,4843.8,No
CUST-2359,Male,1,67,104.32,6989.44,Yes
CUST-2360,Female,0,69,115.21,7949.49,Yes
CUST-2361,Female,1,3,99.01,297.03000000000003,No
CUST-2362,Male,0,38,85.96,3266.4799999999996,No
CUST-2363,Female,0,42,105.66,4437.72,No
CUST-2364,Female,0,40,27.56,1102.3999999999999,No
CUST-2365,Male,0,50,66.28,3314.0,No
CUST-2366,Female,0,35,118.93,4162.55,No
CUST-2367,Male,0,24,96.96,2327.04,Yes
CUST-2368,Male,0,17,116.21,1975.57,No
CUST-2369,Female,1,40,97.96,3918.3999999999996,No
CUST-2370,Female,0,66,107.49,7094.339999999999,Yes
CUST-2371,Female,0,44,90.65,3988.6000000000004,No
CUST-2372,Female,0,23,96.05,2209.15,No
CUST-2373,Female,0,6,72.32,433.91999999999996,No
CUST-2374,Female,0,66,112.42,7419.72,No
CUST-2375,Female,0,21,102.5,2152.5,No
CUST-2376,Male,0,35,104.39,3653.65,No
CUST-2377,Female,0,29,87.3,2531.7,No
CUST-2378,Male,0,7,50.46,353.22,No
CUST-2379,Female,1,53,23.56,1248.6799999999998,No
CUST-2380,Female,0,37,113.57,4202.09,No
CUST-2381,Male,0,23,78.61,1808.03,Yes
